Attendance_ID,Fellow_ID,Fellow_ID  (from Fellow_ID),Session,Year_of _imp,Date,School_ID,School_ID  (from School_ID),Supervisor_ID,Supervisor_ID (from Supervisor_ID),Attendance,absence_reason,Payment Initiated
TFW23_S_369_ANS23_School_42_Session1_45068,TFW23_S_369,TFW23_S_369,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_360_ANS23_School_42_Session1_45068,TFW23_S_360,TFW23_S_360,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_330_ANS23_School_42_Session1_45068,TFW23_S_330,TFW23_S_330,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_323_ANS23_School_42_Session1_45068,TFW23_S_323,TFW23_S_323,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_356_ANS23_School_42_Session1_45068,TFW23_S_356,TFW23_S_356,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_309_ANS23_School_42_Session1_45068,TFW23_S_309,TFW23_S_309,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_357_ANS23_School_42_Session1_45068,TFW23_S_357,TFW23_S_357,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_337_ANS23_School_42_Session1_45068,TFW23_S_337,TFW23_S_337,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_332_ANS23_School_42_Session1_45068,TFW23_S_332,TFW23_S_332,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_310_ANS23_School_42_Session1_45068,TFW23_S_310,TFW23_S_310,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_316_ANS23_School_42_Session1_45068,TFW23_S_316,TFW23_S_316,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_375_ANS23_School_42_Session1_45068,TFW23_S_375,TFW23_S_375,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_324_ANS23_School_42_Session1_45068,TFW23_S_324,TFW23_S_324,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_331_ANS23_School_42_Session1_45068,TFW23_S_331,TFW23_S_331,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_378_ANS23_School_42_Session1_45068,TFW23_S_378,TFW23_S_378,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_351_ANS23_School_42_Session1_45068,TFW23_S_351,TFW23_S_351,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_358_ANS23_School_42_Session1_45068,TFW23_S_358,TFW23_S_358,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_303_ANS23_School_42_Session1_45068,TFW23_S_303,TFW23_S_303,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_365_ANS23_School_42_Session1_45068,TFW23_S_365,TFW23_S_365,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_346_ANS23_School_42_Session1_45068,TFW23_S_346,TFW23_S_346,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_349_ANS23_School_42_Session1_45068,TFW23_S_349,TFW23_S_349,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_338_ANS23_School_42_Session1_45068,TFW23_S_338,TFW23_S_338,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_352_ANS23_School_42_Session1_45068,TFW23_S_352,TFW23_S_352,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_337_ANS23_School_42_Session2_45075,TFW23_S_337,TFW23_S_337,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_340_ANS23_School_42_Session2_45075,TFW23_S_340,TFW23_S_340,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_302_ANS23_School_42_Session2_45075,TFW23_S_302,TFW23_S_302,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_367_ANS23_School_42_Session2_45075,TFW23_S_367,TFW23_S_367,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_355_ANS23_School_42_Session2_45075,TFW23_S_355,TFW23_S_355,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_333_ANS23_School_42_Session2_45075,TFW23_S_333,TFW23_S_333,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_381_ANS23_School_42_Session2_45075,TFW23_S_381,TFW23_S_381,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_377_ANS23_School_42_Session2_45075,TFW23_S_377,TFW23_S_377,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_358_ANS23_School_42_Session2_45075,TFW23_S_358,TFW23_S_358,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_303_ANS23_School_42_Session2_45075,TFW23_S_303,TFW23_S_303,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_356_ANS23_School_42_Session2_45075,TFW23_S_356,TFW23_S_356,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_365_ANS23_School_42_Session2_45075,TFW23_S_365,TFW23_S_365,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_351_ANS23_School_42_Session2_45075,TFW23_S_351,TFW23_S_351,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_345_ANS23_School_42_Session2_45075,TFW23_S_345,TFW23_S_345,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_347_ANS23_School_42_Session2_45075,TFW23_S_347,TFW23_S_347,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_304_ANS23_School_42_Session2_45075,TFW23_S_304,TFW23_S_304,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_359_ANS23_School_42_Session2_45075,TFW23_S_359,TFW23_S_359,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_321_ANS23_School_42_Session2_45075,TFW23_S_321,TFW23_S_321,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_376_ANS23_School_42_Session2_45075,TFW23_S_376,TFW23_S_376,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_366_ANS23_School_42_Session2_45075,TFW23_S_366,TFW23_S_366,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_317_ANS23_School_42_Session2_45075,TFW23_S_317,TFW23_S_317,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_326_ANS23_School_42_Session2_45075,TFW23_S_326,TFW23_S_326,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_353_ANS23_School_42_Session2_45075,TFW23_S_353,TFW23_S_353,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_349_ANS23_School_42_Session2_45075,TFW23_S_349,TFW23_S_349,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_310_ANS23_School_42_Session2_45075,TFW23_S_310,TFW23_S_310,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_305_ANS23_School_42_Session2_45075,TFW23_S_305,TFW23_S_305,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_371_ANS23_School_42_Session2_45075,TFW23_S_371,TFW23_S_371,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,,,
TFW23_S_348_ANS23_School_42_Session2_45075,TFW23_S_348,TFW23_S_348,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_357_ANS23_School_42_Session2_45075,TFW23_S_357,TFW23_S_357,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_306_ANS23_School_42_Session2_45075,TFW23_S_306,TFW23_S_306,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_311_ANS23_School_42_Session2_45075,TFW23_S_311,TFW23_S_311,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_338_ANS23_School_42_Session2_45075,TFW23_S_338,TFW23_S_338,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_363_ANS23_School_42_Session2_45075,TFW23_S_363,TFW23_S_363,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_372_ANS23_School_42_Session2_45075,TFW23_S_372,TFW23_S_372,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_334_ANS23_School_42_Session2_45075,TFW23_S_334,TFW23_S_334,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_354_ANS23_School_42_Session2_45075,TFW23_S_354,TFW23_S_354,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_315_ANS23_School_42_Session2_45075,TFW23_S_315,TFW23_S_315,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,,,
TFW23_S_307_ANS23_School_42_Session2_45075,TFW23_S_307,TFW23_S_307,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_374_ANS23_School_42_Session2_45075,TFW23_S_374,TFW23_S_374,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_352_ANS23_School_42_Session2_45075,TFW23_S_352,TFW23_S_352,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_308_ANS23_School_42_Session2_45075,TFW23_S_308,TFW23_S_308,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_370_ANS23_School_42_Session2_45075,TFW23_S_370,TFW23_S_370,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_313_ANS23_School_42_Session2_45075,TFW23_S_313,TFW23_S_313,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_360_ANS23_School_42_Session2_45075,TFW23_S_360,TFW23_S_360,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_325_ANS23_School_42_Session2_45075,TFW23_S_325,TFW23_S_325,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_344_ANS23_School_42_Session2_45075,TFW23_S_344,TFW23_S_344,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_319_ANS23_School_42_Session2_45075,TFW23_S_319,TFW23_S_319,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_342_ANS23_School_42_Session2_45075,TFW23_S_342,TFW23_S_342,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_346_ANS23_School_42_Session2_45075,TFW23_S_346,TFW23_S_346,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_322_ANS23_School_42_Session2_45075,TFW23_S_322,TFW23_S_322,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_380_ANS23_School_42_Session2_45075,TFW23_S_380,TFW23_S_380,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_373_ANS23_School_42_Session2_45075,TFW23_S_373,TFW23_S_373,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_375_ANS23_School_42_Session2_45075,TFW23_S_375,TFW23_S_375,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_314_ANS23_School_42_Session2_45075,TFW23_S_314,TFW23_S_314,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,,,
TFW23_S_350_ANS23_School_42_Session2_45075,TFW23_S_350,TFW23_S_350,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_309_ANS23_School_42_Session2_45075,TFW23_S_309,TFW23_S_309,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_323_ANS23_School_42_Session2_45075,TFW23_S_323,TFW23_S_323,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_343_ANS23_School_42_Session2_45075,TFW23_S_343,TFW23_S_343,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_329_ANS23_School_42_Session2_45075,TFW23_S_329,TFW23_S_329,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_368_ANS23_School_42_Session2_45075,TFW23_S_368,TFW23_S_368,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_324_ANS23_School_42_Session2_45075,TFW23_S_324,TFW23_S_324,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_320_ANS23_School_42_Session2_45075,TFW23_S_320,TFW23_S_320,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_331_ANS23_School_42_Session2_45075,TFW23_S_331,TFW23_S_331,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_362_ANS23_School_42_Session2_45075,TFW23_S_362,TFW23_S_362,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_328_ANS23_School_42_Session2_45075,TFW23_S_328,TFW23_S_328,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_336_ANS23_School_42_Session2_45075,TFW23_S_336,TFW23_S_336,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_369_ANS23_School_42_Session2_45075,TFW23_S_369,TFW23_S_369,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_361_ANS23_School_42_Session2_45075,TFW23_S_361,TFW23_S_361,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_318_ANS23_School_42_Session2_45075,TFW23_S_318,TFW23_S_318,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_332_ANS23_School_42_Session2_45075,TFW23_S_332,TFW23_S_332,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_316_ANS23_School_42_Session2_45075,TFW23_S_316,TFW23_S_316,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_379_ANS23_School_42_Session2_45075,TFW23_S_379,TFW23_S_379,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_312_ANS23_School_42_Session2_45075,TFW23_S_312,TFW23_S_312,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_341_ANS23_School_42_Session2_45075,TFW23_S_341,TFW23_S_341,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_339_ANS23_School_42_Session2_45075,TFW23_S_339,TFW23_S_339,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_378_ANS23_School_42_Session2_45075,TFW23_S_378,TFW23_S_378,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_330_ANS23_School_42_Session2_45075,TFW23_S_330,TFW23_S_330,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_335_ANS23_School_42_Session2_45075,TFW23_S_335,TFW23_S_335,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_364_ANS23_School_42_Session2_45075,TFW23_S_364,TFW23_S_364,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_327_ANS23_School_42_Session2_45075,TFW23_S_327,TFW23_S_327,2,2023,7/6/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_350_ANS23_School_42_Session3_45082,TFW23_S_350,TFW23_S_350,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_354_ANS23_School_42_Session3_45082,TFW23_S_354,TFW23_S_354,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_336_ANS23_School_42_Session3_45082,TFW23_S_336,TFW23_S_336,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_332_ANS23_School_42_Session3_45082,TFW23_S_332,TFW23_S_332,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_353_ANS23_School_42_Session3_45082,TFW23_S_353,TFW23_S_353,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_371_ANS23_School_42_Session3_45082,TFW23_S_371,TFW23_S_371,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,,,
TFW23_S_313_ANS23_School_42_Session3_45082,TFW23_S_313,TFW23_S_313,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_309_ANS23_School_42_Session3_45082,TFW23_S_309,TFW23_S_309,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_327_ANS23_School_42_Session3_45082,TFW23_S_327,TFW23_S_327,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_305_ANS23_School_42_Session3_45082,TFW23_S_305,TFW23_S_305,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_366_ANS23_School_42_Session3_45082,TFW23_S_366,TFW23_S_366,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_344_ANS23_School_42_Session3_45082,TFW23_S_344,TFW23_S_344,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_325_ANS23_School_42_Session3_45082,TFW23_S_325,TFW23_S_325,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_377_ANS23_School_42_Session3_45082,TFW23_S_377,TFW23_S_377,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_359_ANS23_School_42_Session3_45082,TFW23_S_359,TFW23_S_359,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_363_ANS23_School_42_Session3_45082,TFW23_S_363,TFW23_S_363,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_365_ANS23_School_42_Session3_45082,TFW23_S_365,TFW23_S_365,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_318_ANS23_School_42_Session3_45082,TFW23_S_318,TFW23_S_318,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_310_ANS23_School_42_Session3_45082,TFW23_S_310,TFW23_S_310,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_357_ANS23_School_42_Session3_45082,TFW23_S_357,TFW23_S_357,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_364_ANS23_School_42_Session3_45082,TFW23_S_364,TFW23_S_364,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_322_ANS23_School_42_Session3_45082,TFW23_S_322,TFW23_S_322,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_356_ANS23_School_42_Session3_45082,TFW23_S_356,TFW23_S_356,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_321_ANS23_School_42_Session3_45082,TFW23_S_321,TFW23_S_321,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_304_ANS23_School_42_Session3_45082,TFW23_S_304,TFW23_S_304,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_307_ANS23_School_42_Session3_45082,TFW23_S_307,TFW23_S_307,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_346_ANS23_School_42_Session3_45082,TFW23_S_346,TFW23_S_346,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_340_ANS23_School_42_Session3_45082,TFW23_S_340,TFW23_S_340,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_368_ANS23_School_42_Session3_45082,TFW23_S_368,TFW23_S_368,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_370_ANS23_School_42_Session3_45082,TFW23_S_370,TFW23_S_370,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_308_ANS23_School_42_Session3_45082,TFW23_S_308,TFW23_S_308,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_303_ANS23_School_42_Session3_45082,TFW23_S_303,TFW23_S_303,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_342_ANS23_School_42_Session3_45082,TFW23_S_342,TFW23_S_342,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_302_ANS23_School_42_Session3_45082,TFW23_S_302,TFW23_S_302,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_378_ANS23_School_42_Session3_45082,TFW23_S_378,TFW23_S_378,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_347_ANS23_School_42_Session3_45082,TFW23_S_347,TFW23_S_347,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_367_ANS23_School_42_Session3_45082,TFW23_S_367,TFW23_S_367,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_379_ANS23_School_42_Session3_45082,TFW23_S_379,TFW23_S_379,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_372_ANS23_School_42_Session3_45082,TFW23_S_372,TFW23_S_372,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_315_ANS23_School_42_Session3_45082,TFW23_S_315,TFW23_S_315,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,,,
TFW23_S_358_ANS23_School_42_Session3_45082,TFW23_S_358,TFW23_S_358,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_323_ANS23_School_42_Session3_45082,TFW23_S_323,TFW23_S_323,3,2023,5/7/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
